sample_number,sim_time,pos_x,pos_y,pos_z,road_elevation_left,road_elevation_right
10423,104.23,-293.3816,-254.6226,119.0918,118.6998,118.6749
10424,104.24,-293.3816,-254.6226,119.0918,118.6998,118.6749
10425,104.25,-293.558,-254.6212,119.0814,118.7064,118.6721
10426,104.26,-293.6759,-254.6195,119.0746,118.7064,118.6721
10427,104.27,-293.6759,-254.6195,119.0746,118.7057,118.6701
10428,104.28,-293.7657,-254.6178,119.0699,118.7057,118.6701
10429,104.29,-293.7657,-254.6178,119.0699,118.7048,118.669
10430,104.3,-293.8871,-254.6153,119.0639,118.7048,118.669
10431,104.31,-293.8871,-254.6153,119.0639,118.7038,118.6658
10432,104.32,-294.0072,-254.6123,119.0584,118.7038,118.6658
10433,104.33,-294.101,-254.6099,119.0544,118.7029,118.6645
10434,104.34,-294.101,-254.6099,119.0544,118.701,118.6565
10435,104.35,-294.2277,-254.6064,119.0502,118.701,118.6565
10436,104.36,-294.2277,-254.6064,119.0502,118.701,118.6565
10437,104.37,-294.2277,-254.6064,119.0502,118.6988,118.6555
10438,104.38,-294.3855,-254.6017,119.047,118.6881,118.6544
10439,104.39,-294.5133,-254.5978,119.0452,118.6881,118.6544
10440,104.4,-294.5133,-254.5978,119.0452,118.6773,118.6539
10441,104.41,-294.6431,-254.5937,119.0441,118.6773,118.6539
10442,104.42,-294.6431,-254.5937,119.0441,118.6761,118.6514
10443,104.43,-294.6431,-254.5937,119.0441,118.6761,118.6514
10444,104.44,-294.8053,-254.5885,119.0434,118.6719,118.6498
10445,104.45,-294.9354,-254.5842,119.0426,118.6719,118.6498
10446,104.46,-294.9354,-254.5842,119.0426,118.6632,118.6466
10447,104.47,-295.0708,-254.5802,119.0418,118.6632,118.6466
10448,104.48,-295.0708,-254.5802,119.0418,118.6526,118.6448
10449,104.49,-295.0708,-254.5802,119.0418,118.6526,118.6448
10450,104.5,-295.236,-254.5755,119.0402,118.6494,118.6432
10451,104.51,-295.3714,-254.5722,119.038,118.6494,118.6432
10452,104.52,-295.3714,-254.5722,119.038,118.6472,118.6423
10453,104.53,-295.3714,-254.5722,119.038,118.6472,118.6423
10454,104.54,-295.5048,-254.5696,119.0345,118.6462,118.6413
10455,104.55,-295.5048,-254.5696,119.0345,118.6462,118.6413
10456,104.56,-295.6769,-254.5673,119.0292,118.6462,118.6413
10457,104.57,-295.8141,-254.5659,119.0244,118.6439,118.6401
10458,104.58,-295.8141,-254.5659,119.0244,118.6428,118.6393
10459,104.59,-295.9191,-254.5651,119.021,118.6428,118.6393
10460,104.6,-295.9191,-254.5651,119.021,118.6417,118.6382
10461,104.61,-296.0558,-254.5645,119.0165,118.6417,118.6382
10462,104.62,-296.0558,-254.5645,119.0165,118.6401,118.6357
10463,104.63,-296.2286,-254.5632,119.0113,118.6401,118.6357
10464,104.64,-296.2286,-254.5632,119.0113,118.6396,118.6334
10465,104.65,-296.373,-254.5621,119.0078,118.6396,118.6334
10466,104.66,-296.373,-254.5621,119.0078,118.6388,118.6317
10467,104.67,-296.5148,-254.5611,119.0046,118.6388,118.6317
10468,104.68,-296.5148,-254.5611,119.0046,118.6388,118.6317
10469,104.69,-296.5148,-254.5611,119.0046,118.6371,118.6285
10470,104.7,-296.6979,-254.5599,119.0013,118.6371,118.6285
10471,104.71,-296.8541,-254.5593,118.9996,118.6351,118.6277
10472,104.72,-296.8541,-254.5593,118.9996,118.6351,118.6277
10473,104.73,-296.8541,-254.5593,118.9996,118.6322,118.6261
10474,104.74,-297.0069,-254.559,118.9986,118.6322,118.6261
10475,104.75,-297.0069,-254.559,118.9986,118.629,118.6245
10476,104.76,-297.172,-254.5588,118.9983,118.629,118.6245
10477,104.77,-297.172,-254.5588,118.9983,118.6272,118.6236
10478,104.78,-297.333,-254.5592,118.9983,118.6272,118.6236
10479,104.79,-297.333,-254.5592,118.9983,118.6245,118.6223
10480,104.8,-297.4535,-254.5598,118.9986,118.6245,118.6223
10481,104.81,-297.4535,-254.5598,118.9986,118.6234,118.6213
10482,104.82,-297.658,-254.5611,118.9988,118.6234,118.6213
10483,104.83,-297.658,-254.5611,118.9988,118.6234,118.6213
10484,104.84,-297.8218,-254.5625,118.9988,118.6217,118.6197
10485,104.85,-297.8218,-254.5625,118.9988,118.6207,118.6184
10486,104.86,-297.9892,-254.5641,118.9987,118.6207,118.6184
10487,104.87,-297.9892,-254.5641,118.9987,118.6188,118.6171
10488,104.88,-298.1482,-254.5656,118.9981,118.6188,118.6171
10489,104.89,-298.2713,-254.5667,118.9973,118.6179,118.6148
10490,104.9,-298.2713,-254.5667,118.9973,118.6179,118.6148
10491,104.91,-298.43,-254.568,118.9955,118.6154,118.6122
10492,104.92,-298.43,-254.568,118.9955,118.6154,118.6122
10493,104.93,-298.43,-254.568,118.9955,118.6134,118.6096
10494,104.94,-298.6645,-254.5699,118.9919,118.6134,118.6096
10495,104.95,-298.6645,-254.5699,118.9919,118.6101,118.6079
10496,104.96,-298.8201,-254.571,118.9893,118.6068,118.6067
10497,104.97,-298.8201,-254.571,118.9893,118.6068,118.6067
10498,104.98,-298.9722,-254.572,118.9866,118.6068,118.6067
10499,104.99,-298.9722,-254.572,118.9866,118.6055,118.6055
10500,105.0,-299.1652,-254.5731,118.9833,118.6055,118.6055
10501,105.01,-299.1652,-254.5731,118.9833,118.6042,118.6018
10502,105.02,-299.3188,-254.5739,118.9809,118.6042,118.6018
10503,105.03,-299.4325,-254.5744,118.9792,118.603,118.6
10504,105.04,-299.4325,-254.5744,118.9792,118.6018,118.5945
10505,105.05,-299.5833,-254.5751,118.977,118.6018,118.5945
10506,105.06,-299.5833,-254.5751,118.977,118.6018,118.5945
10507,105.07,-299.5833,-254.5751,118.977,118.5993,118.5924
10508,105.08,-299.7759,-254.5757,118.9744,118.598,118.5912
10509,105.09,-299.9367,-254.5762,118.9723,118.598,118.5912
10510,105.1,-299.9367,-254.5762,118.9723,118.5962,118.5899
10511,105.11,-300.0983,-254.5768,118.9702,118.5962,118.5899
10512,105.12,-300.0983,-254.5768,118.9702,118.5962,118.5899
10513,105.13,-300.2565,-254.5773,118.9682,118.5922,118.5884
10514,105.14,-300.2565,-254.5773,118.9682,118.5922,118.5884
10515,105.15,-300.4197,-254.5778,118.9659,118.5909,118.5874
10516,105.16,-300.4197,-254.5778,118.9659,118.5896,118.5858
10517,105.17,-300.5838,-254.5782,118.9636,118.5896,118.5858
10518,105.18,-300.5838,-254.5782,118.9636,118.5896,118.5858
10519,105.19,-300.787,-254.5787,118.9607,118.5883,118.5839
10520,105.2,-300.787,-254.5787,118.9607,118.5883,118.5839
10521,105.21,-300.9531,-254.5791,118.9586,118.5869,118.5825
10522,105.22,-300.9531,-254.5791,118.9586,118.5857,118.5819
10523,105.23,-301.0772,-254.5793,118.957,118.5857,118.5819
10524,105.24,-301.0772,-254.5793,118.957,118.5857,118.5819
10525,105.25,-301.2836,-254.5797,118.9544,118.5843,118.5799
10526,105.26,-301.2836,-254.5797,118.9544,118.5843,118.5799
10527,105.27,-301.4435,-254.58,118.9527,118.583,118.5759
10528,105.28,-301.4435,-254.58,118.9527,118.5816,118.574
10529,105.29,-301.6085,-254.5801,118.9511,118.5816,118.574
10530,105.3,-301.6085,-254.5801,118.9511,118.5816,118.574
10531,105.31,-301.8133,-254.5804,118.9494,118.5787,118.5713
10532,105.32,-301.8133,-254.5804,118.9494,118.5774,118.5703
10533,105.33,-301.9357,-254.5805,118.9485,118.5774,118.5703
10534,105.34,-302.0976,-254.5808,118.9474,118.5748,118.5694
10535,105.35,-302.0976,-254.5808,118.9474,118.5748,118.5694
10536,105.36,-302.0976,-254.5808,118.9474,118.5718,118.5674
10537,105.37,-302.2994,-254.581,118.9462,118.5718,118.5674
10538,105.38,-302.2994,-254.581,118.9462,118.5711,118.5664
10539,105.39,-302.4662,-254.5812,118.945,118.5711,118.5664
10540,105.4,-302.4662,-254.5812,118.945,118.5698,118.5651
10541,105.41,-302.6334,-254.5815,118.9437,118.5698,118.5651
10542,105.42,-302.6334,-254.5815,118.9437,118.5698,118.5651
10543,105.43,-302.8406,-254.5817,118.9423,118.5679,118.5616
10544,105.44,-302.8406,-254.5817,118.9423,118.5679,118.5616
10545,105.45,-303.0041,-254.582,118.9409,118.5668,118.559
10546,105.46,-303.0041,-254.582,118.9409,118.5652,118.5565
10547,105.47,-303.1722,-254.5822,118.9392,118.5652,118.5565
10548,105.48,-303.1722,-254.5822,118.9392,118.5631,118.5558
10549,105.49,-303.3359,-254.5824,118.9376,118.5631,118.5558
10550,105.5,-303.3359,-254.5824,118.9376,118.5604,118.5538
10551,105.51,-303.5041,-254.5826,118.936,118.5604,118.5538
10552,105.52,-303.5041,-254.5826,118.936,118.5577,118.5525
10553,105.53,-303.6678,-254.5829,118.9344,118.5577,118.5525
10554,105.54,-303.6678,-254.5829,118.9344,118.5565,118.5519
10555,105.55,-303.8755,-254.5832,118.9322,118.5565,118.5519
10556,105.56,-303.8755,-254.5832,118.9322,118.5546,118.5498
10557,105.57,-304.0388,-254.5834,118.9303,118.5546,118.5498
10558,105.58,-304.1622,-254.5835,118.9288,118.5532,118.5485
10559,105.59,-304.1622,-254.5835,118.9288,118.5519,118.5475
10560,105.6,-304.3297,-254.5837,118.9267,118.5519,118.5475
10561,105.61,-304.3297,-254.5837,118.9267,118.5519,118.5475
10562,105.62,-304.3297,-254.5837,118.9267,118.5499,118.5459
10563,105.63,-304.5369,-254.5838,118.9241,118.5499,118.5459
10564,105.64,-304.5369,-254.5838,118.9241,118.5492,118.5452
10565,105.65,-304.6647,-254.5839,118.9225,118.5492,118.5452
10566,105.66,-304.6647,-254.5839,118.9225,118.5479,118.5418
10567,105.67,-304.8368,-254.5839,118.9205,118.5479,118.5418
10568,105.68,-304.8368,-254.5839,118.9205,118.5465,118.539
10569,105.69,-305.0137,-254.584,118.9184,118.5465,118.539
10570,105.7,-305.0137,-254.584,118.9184,118.5451,118.5376
10571,105.71,-305.151,-254.5839,118.9168,118.5451,118.5376
10572,105.72,-305.151,-254.5839,118.9168,118.5435,118.5357
10573,105.73,-305.3329,-254.5839,118.9147,118.5435,118.5357
10574,105.74,-305.3329,-254.5839,118.9147,118.5435,118.5357
10575,105.75,-305.3329,-254.5839,118.9147,118.5398,118.5334
10576,105.76,-305.564,-254.5838,118.9123,118.5398,118.5334
10577,105.77,-305.564,-254.5838,118.9123,118.5369,118.5323
10578,105.78,-305.7465,-254.5835,118.9106,118.5369,118.5323
10579,105.79,-305.9336,-254.5833,118.9089,118.5352,118.5305
10580,105.8,-305.9336,-254.5833,118.9089,118.5352,118.5305
10581,105.81,-306.1118,-254.583,118.9073,118.5341,118.5298
10582,105.82,-306.1118,-254.583,118.9073,118.5319,118.5266
10583,105.83,-306.29,-254.5827,118.9057,118.5319,118.5266
10584,105.84,-306.29,-254.5827,118.9057,118.5305,118.5238
10585,105.85,-306.4637,-254.5823,118.9043,118.5305,118.5238
10586,105.86,-306.4637,-254.5823,118.9043,118.5305,118.5238
10587,105.87,-306.7216,-254.5817,118.9023,118.5294,118.52
10588,105.88,-306.7216,-254.5817,118.9023,118.5294,118.52
10589,105.89,-306.8903,-254.5814,118.9009,118.5255,118.5187
10590,105.9,-306.8903,-254.5814,118.9009,118.5235,118.5177
10591,105.91,-307.0588,-254.5809,118.8995,118.5235,118.5177
10592,105.92,-307.0588,-254.5809,118.8995,118.52,118.516
10593,105.93,-307.2665,-254.5803,118.8975,118.52,118.516
10594,105.94,-307.2665,-254.5803,118.8975,118.5189,118.5153
10595,105.95,-307.3901,-254.58,118.8965,118.5189,118.5153
10596,105.96,-307.553,-254.5795,118.8956,118.5179,118.5133
10597,105.97,-307.553,-254.5795,118.8956,118.5179,118.5133
10598,105.98,-307.553,-254.5795,118.8956,118.516,118.5114
10599,105.99,-307.7947,-254.5786,118.8934,118.516,118.5114
10600,106.0,-307.7947,-254.5786,118.8934,118.5146,118.5104
10601,106.01,-307.957,-254.5777,118.8911,118.5146,118.5104
10602,106.02,-308.1148,-254.5765,118.8885,118.5133,118.5088
10603,106.03,-308.1148,-254.5765,118.8885,118.5133,118.5088
10604,106.04,-308.2724,-254.5749,118.8859,118.5141,118.5071
10605,106.05,-308.2724,-254.5749,118.8859,118.5282,118.504
10606,106.06,-308.4341,-254.5731,118.883,118.5282,118.504
10607,106.07,-308.5869,-254.5712,118.8804,118.5414,118.5014
10608,106.08,-308.5869,-254.5712,118.8804,118.5414,118.5014
10609,106.09,-308.5869,-254.5712,118.8804,118.55,118.5004
10610,106.1,-308.8177,-254.5681,118.8774,118.55,118.5004
10611,106.11,-308.8177,-254.5681,118.8774,118.5473,118.4985
10612,106.12,-308.9741,-254.5658,118.8758,118.5473,118.4985
10613,106.13,-308.9741,-254.5658,118.8758,118.5436,118.4972
10614,106.14,-309.0911,-254.5641,118.8748,118.5436,118.4972
10615,106.15,-309.2427,-254.5618,118.8732,118.539,118.4963
10616,106.16,-309.2427,-254.5618,118.8732,118.539,118.4963
10617,106.17,-309.394,-254.5593,118.871,118.5363,118.4948
10618,106.18,-309.394,-254.5593,118.871,118.5331,118.4941
10619,106.19,-309.5495,-254.5563,118.8689,118.5331,118.4941
10620,106.2,-309.5495,-254.5563,118.8689,118.531,118.4929
10621,106.21,-309.7048,-254.553,118.8675,118.531,118.4929
10622,106.22,-309.7048,-254.553,118.8675,118.5442,118.4885
10623,106.23,-309.8986,-254.5482,118.8672,118.5442,118.4885
10624,106.24,-309.8986,-254.5482,118.8672,118.5491,118.4866
10625,106.25,-310.0579,-254.5436,118.8677,118.5491,118.4866
10626,106.26,-310.0579,-254.5436,118.8677,118.5566,118.4847
10627,106.27,-310.2166,-254.5383,118.8681,118.5496,118.4822
10628,106.28,-310.2166,-254.5383,118.8681,118.5496,118.4822
10629,106.29,-310.4095,-254.5321,118.8689,118.5496,118.4822
10630,106.3,-310.4095,-254.5321,118.8689,118.531,118.4791
10631,106.31,-310.5678,-254.5271,118.8685,118.5164,118.4762
10632,106.32,-310.7214,-254.5224,118.8674,118.5164,118.4762
10633,106.33,-310.7214,-254.5224,118.8674,118.5151,118.4756
10634,106.34,-310.7214,-254.5224,118.8674,118.5151,118.4756
10635,106.35,-310.9176,-254.5171,118.8648,118.5151,118.4756
10636,106.36,-310.9176,-254.5171,118.8648,118.516,118.4737
10637,106.37,-311.071,-254.5132,118.8628,118.5176,118.4725
10638,106.38,-311.071,-254.5132,118.8628,118.5176,118.4725
10639,106.39,-311.2242,-254.5091,118.8613,118.5165,118.4695
10640,106.4,-311.2242,-254.5091,118.8613,118.5165,118.4695
10641,106.41,-311.4157,-254.5043,118.8603,118.5152,118.4664
10642,106.42,-311.4157,-254.5043,118.8603,118.5152,118.4664
10643,106.43,-311.5688,-254.5004,118.8593,118.5152,118.4664
10644,106.44,-311.6837,-254.4975,118.8582,118.5139,118.4652
10645,106.45,-311.6837,-254.4975,118.8582,118.5048,118.463
10646,106.46,-311.8412,-254.4938,118.8561,118.5048,118.463
10647,106.47,-311.8412,-254.4938,118.8561,118.5048,118.463
10648,106.48,-311.8412,-254.4938,118.8561,118.4877,118.4617
10649,106.49,-312.0367,-254.4893,118.8537,118.4877,118.4617
10650,106.5,-312.1595,-254.4867,118.8524,118.481,118.4611
10651,106.51,-312.1595,-254.4867,118.8524,118.481,118.4611
10652,106.52,-312.3244,-254.4834,118.8507,118.4702,118.4591
10653,106.53,-312.3244,-254.4834,118.8507,118.4702,118.4591
10654,106.54,-312.3244,-254.4834,118.8507,118.4702,118.4591
10655,106.55,-312.5316,-254.4798,118.8481,118.4675,118.4578
10656,106.56,-312.5316,-254.4798,118.8481,118.4675,118.4578
10657,106.57,-312.6963,-254.4773,118.8462,118.4643,118.4568
10658,106.58,-312.6963,-254.4773,118.8462,118.4633,118.454
10659,106.59,-312.8655,-254.4757,118.8442,118.4633,118.454
10660,106.6,-312.8655,-254.4757,118.8442,118.4633,118.454
10661,106.61,-313.0347,-254.4746,118.8415,118.4619,118.4512
10662,106.62,-313.0347,-254.4746,118.8415,118.4619,118.4512
10663,106.63,-313.2039,-254.4739,118.8377,118.4609,118.4492
10664,106.64,-313.2039,-254.4739,118.8377,118.4593,118.447
10665,106.65,-313.3731,-254.4736,118.8338,118.4593,118.447
10666,106.66,-313.3731,-254.4736,118.8338,118.4593,118.447
10667,106.67,-313.5755,-254.4728,118.8295,118.4576,118.4453
10668,106.68,-313.5755,-254.4728,118.8295,118.4556,118.4437
10669,106.69,-313.7394,-254.472,118.8268,118.4556,118.4437
10670,106.7,-313.8566,-254.4714,118.8252,118.4542,118.4431
10671,106.71,-313.8566,-254.4714,118.8252,118.4523,118.4421
10672,106.72,-313.8566,-254.4714,118.8252,118.4523,118.4421
10673,106.73,-314.0905,-254.4698,118.822,118.4523,118.4421
10674,106.74,-314.0905,-254.4698,118.822,118.4481,118.4399
10675,106.75,-314.2446,-254.4687,118.8203,118.4475,118.4389
10676,106.76,-314.3985,-254.4676,118.819,118.4475,118.4389
10677,106.77,-314.3985,-254.4676,118.819,118.4457,118.4374
10678,106.78,-314.5852,-254.4663,118.8175,118.4457,118.4374
10679,106.79,-314.5852,-254.4663,118.8175,118.4442,118.4365
10680,106.8,-314.6971,-254.4656,118.8165,118.4442,118.4365
10681,106.81,-314.6971,-254.4656,118.8165,118.4432,118.4337
10682,106.82,-314.8419,-254.4646,118.8154,118.4432,118.4337
10683,106.83,-314.9906,-254.4636,118.8141,118.442,118.4314
10684,106.84,-314.9906,-254.4636,118.8141,118.442,118.4314
10685,106.85,-314.9906,-254.4636,118.8141,118.4409,118.4284
10686,106.86,-315.1722,-254.4624,118.8122,118.4409,118.4284
10687,106.87,-315.3164,-254.4614,118.8107,118.4392,118.4269
10688,106.88,-315.3164,-254.4614,118.8107,118.4392,118.4269
10689,106.89,-315.4604,-254.4604,118.8092,118.4386,118.4263
10690,106.9,-315.4604,-254.4604,118.8092,118.4386,118.4263
10691,106.91,-315.6411,-254.4591,118.8071,118.4368,118.4246
10692,106.92,-315.6411,-254.4591,118.8071,118.4368,118.4246
10693,106.93,-315.7846,-254.458,118.8054,118.435,118.4234
10694,106.94,-315.7846,-254.458,118.8054,118.435,118.4234
10695,106.95,-315.9322,-254.4568,118.8037,118.4338,118.4229
10696,106.96,-315.9322,-254.4568,118.8037,118.4338,118.4229
10697,106.97,-316.1204,-254.4552,118.8016,118.4292,118.4205
10698,106.98,-316.1204,-254.4552,118.8016,118.4276,118.4183
10699,106.99,-316.2676,-254.4538,118.8001,118.4276,118.4183
10700,107.0,-316.2676,-254.4538,118.8001,118.4266,118.4165
10701,107.01,-316.4146,-254.4524,118.7988,118.4266,118.4165
10702,107.02,-316.4146,-254.4524,118.7988,118.4266,118.4165
10703,107.03,-316.6307,-254.4502,118.7971,118.4246,118.4124
10704,107.04,-316.6307,-254.4502,118.7971,118.4237,118.4115
10705,107.05,-316.7773,-254.4486,118.796,118.4237,118.4115
10706,107.06,-316.7773,-254.4486,118.796,118.4228,118.4106
10707,107.07,-316.9236,-254.447,118.795,118.4228,118.4106
10708,107.08,-316.9236,-254.447,118.795,118.4228,118.4106
10709,107.09,-317.1021,-254.4451,118.7939,118.4211,118.4089
10710,107.1,-317.1021,-254.4451,118.7939,118.4201,118.408
10711,107.11,-317.248,-254.4436,118.7929,118.4201,118.408
10712,107.12,-317.248,-254.4436,118.7929,118.4172,118.4075
10713,107.13,-317.3937,-254.4422,118.7919,118.4172,118.4075
10714,107.14,-317.3937,-254.4422,118.7919,118.4149,118.4074
10715,107.15,-317.5351,-254.4408,118.7908,118.4149,118.4074
10716,107.16,-317.6763,-254.4394,118.7895,118.4138,118.4074
10717,107.17,-317.6763,-254.4394,118.7895,118.4117,118.4062
10718,107.18,-317.8173,-254.4381,118.788,118.4117,118.4062
10719,107.19,-317.8173,-254.4381,118.788,118.4109,118.4056
10720,107.2,-317.8173,-254.4381,118.788,118.4109,118.4056
10721,107.21,-318.0266,-254.436,118.7855,118.4097,118.4034
10722,107.22,-318.1632,-254.4345,118.7839,118.4097,118.4034
10723,107.23,-318.1632,-254.4345,118.7839,118.4086,118.4023
10724,107.24,-318.3035,-254.4329,118.7823,118.4086,118.4023
10725,107.25,-318.3035,-254.4329,118.7823,118.4069,118.4008
10726,107.26,-318.4398,-254.4316,118.7809,118.4069,118.4008
10727,107.27,-318.4398,-254.4316,118.7809,118.4053,118.3986
10728,107.28,-318.6079,-254.4302,118.7789,118.4053,118.3986
10729,107.29,-318.6079,-254.4302,118.7789,118.4044,118.3971
10730,107.3,-318.7399,-254.4293,118.7774,118.4044,118.3971
10731,107.31,-318.7399,-254.4293,118.7774,118.4036,118.3949
10732,107.32,-318.8762,-254.4291,118.7758,118.4036,118.3949
10733,107.33,-318.8762,-254.4291,118.7758,118.402,118.3923
10734,107.34,-319.0202,-254.4291,118.7739,118.402,118.3923
10735,107.35,-319.0202,-254.4291,118.7739,118.4012,118.3914
10736,107.36,-319.1642,-254.4293,118.7723,118.4012,118.3914
10737,107.37,-319.1642,-254.4293,118.7723,118.3997,118.3899
10738,107.38,-319.3161,-254.4295,118.7706,118.3997,118.3899
10739,107.39,-319.3161,-254.4295,118.7706,118.3997,118.3899
10740,107.4,-319.3161,-254.4295,118.7706,118.3956,118.3884
10741,107.41,-319.5075,-254.4295,118.769,118.3956,118.3884
10742,107.42,-319.5075,-254.4295,118.769,118.394,118.3875
10743,107.43,-319.6666,-254.4288,118.7678,118.394,118.3875
10744,107.44,-319.6666,-254.4288,118.7678,118.3918,118.3862
10745,107.45,-319.8254,-254.4281,118.7671,118.3918,118.3862
10746,107.46,-319.8254,-254.4281,118.7671,118.3905,118.3846
10747,107.47,-319.9836,-254.4273,118.7661,118.3905,118.3846
10748,107.48,-320.1409,-254.4265,118.7652,118.3893,118.3831
10749,107.49,-320.1409,-254.4265,118.7652,118.3893,118.3831
10750,107.5,-320.1409,-254.4265,118.7652,118.388,118.3814
10751,107.51,-320.2933,-254.4259,118.7645,118.388,118.3814
10752,107.52,-320.2933,-254.4259,118.7645,118.388,118.3814
10753,107.53,-320.5211,-254.4251,118.7632,118.3861,118.3778
10754,107.54,-320.5211,-254.4251,118.7632,118.3861,118.3778
10755,107.55,-320.6658,-254.4249,118.7623,118.3849,118.3754
10756,107.56,-320.6658,-254.4249,118.7623,118.3843,118.3744
10757,107.57,-320.8109,-254.4246,118.7614,118.3843,118.3744
10758,107.58,-320.8109,-254.4246,118.7614,118.381,118.3724
10759,107.59,-320.9893,-254.4244,118.7599,118.381,118.3724
10760,107.6,-320.9893,-254.4244,118.7599,118.3792,118.3716
10761,107.61,-321.1298,-254.4241,118.7587,118.3792,118.3716
10762,107.62,-321.27,-254.4239,118.7574,118.3766,118.3701
10763,107.63,-321.27,-254.4239,118.7574,118.3766,118.3701
10764,107.64,-321.4101,-254.4235,118.756,118.3757,118.3696
10765,107.65,-321.4101,-254.4235,118.756,118.3749,118.3685
